"","d_q410_var_name_rice","d_q410_var_name","g_q5305_irrig_times_rice_wheat","revenue_wheat_rice","g_q5305_irrig_times_rice","g_q5305_irrig_times","revenue_wheat","revenue_rice","sowing_classes","sowdate_fmt","sowdate_fmt_rice","d_q409_var_type_rice","o_largest_plot_gps_latitude","o_largest_plot_gps_longitude","b_grain_yield_ton_per_ha_rice","a_q103_district","l_ton_per_hectare","l_crop_duration_days","l_crop_duration_days_rice","nperha","nperha_rice","p2o5perha","p2o5perha_rice","januaryfirst2017","sowdate_fmt_wheat_day","sowdate_fmt_rice_day","X","gw_2017","gw_2018","median_onset_82_15","sd_onset_82_15","onset_2017","monsoon_onset_dev","variety_type","variety_type_NMWV","rice_duration_class","rice_duration_class_long","rice_duration_class_long_all","sowing_classes_varieties","sowing_classes_varieties_all","rice_revenue_share","sowing_classes_lev","sowing_classes_Both_early","sowing_classes_Both_late","sowing_classes_Rice_early","sowing_classes_Wheat_early"
"3359","PHB71_hybrid","PBW502",7,106200,4,3,31200,75000,"Both late",2017-11-29,2017-07-15,"Hybrid",25.245,87.411,4.93827160493827,"Bhagalpur",2.6,129,143,108.641975308642,135.802469135802,45.4320987654321,56.7901234567901,2017-01-01,332,195,4556,5.42278242111206,4.30264091491699,158,6.3574104309082,191,33,"NMWV",1,"medium",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.706214689265537,"Both late",0,1,0,0
"3360","PHB71_hybrid","UP262",5,70950.000046,3,2,33000,37950.000046,"Rice early",2017-12-01,2017-07-10,"Hybrid",26.243,84.923,3.25925926419753,"Muzaffarpur",2.2,135,144,119.506172982914,154.271605123398,49.9753087019457,74.9629630529185,2017-01-01,334,190,414,3.56705737113953,2.75442910194397,166,8.37791061401367,190,24,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.534883721231788,"Rice early",0,0,1,0
"3361","PHB71_hybrid","UP262",12,129000,9,3,60000,69000,"Rice early",2017-12-23,2017-07-01,"Hybrid",25.32,84.742,4.54320987654321,"Patna",4,127,163,86.9135802469136,94.0246913580247,36.3456790123457,54.5185185185185,2017-01-01,356,181,559,6.13983774185181,3.39739084243774,172,6.22403717041016,191,19,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.534883720930233,"Rice early",0,0,1,0
"3362","PHB71_hybrid","UP262",6,75349.99997,4,2,47850,27499.99997,"Rice early",2017-11-25,2017-07-11,"Hybrid",25.687,85.445,2.71604938024691,"Vaishali",3.3,141,148,154.271604784,136.888888752,74.962962888,62.46913574,2017-01-01,328,191,872,7.05936002731323,4.37163591384888,168,9.40663814544678,186,18,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.3649635033968,"Rice early",0,0,1,0
"3363","PHB71_hybrid","UP262",7,101750.000077,5,2,41250,60500.000077,"Rice early",2017-11-24,2017-07-08,"Hybrid",25.708,85.583,5.43209877283951,"Vaishali",2.75,143,141,154.271605123398,144.493827333886,74.9629630529185,49.9753087019457,2017-01-01,327,188,901,6.02824926376343,4.31006193161011,168,8.57663726806641,190,22,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.594594594901388,"Rice early",0,0,1,0
"3364","PHB71_hybrid","UP262",6,96819.999956,4,2,47320,49499.999956,"Both late",2017-11-25,2017-07-18,"Hybrid",26.024,84.703,4.44444444197531,"Saran",3.38,135,148,136.444444335289,177.333333191467,61.3333332842667,61.3333332842667,2017-01-01,328,198,1396,4.82018232345581,3.15953779220581,169,4.72801923751831,191,22,"EMWV",0,"medium",0,"Hybrid","Both late_Hybrid_EMWV","Both late_Hybrid_EMWV",0.511258004322406,"Both late",0,1,0,0
"3365","PHB71_hybrid","UP262",5,86770.00005,3,2,36820,49950.00005,"Rice early",2017-11-22,2017-06-29,"Hybrid",26.102,84.906,4.9333333382716,"Saran",2.63,141,147,140.666666807333,146.666666813333,46.000000046,61.3333333946667,2017-01-01,325,179,1474,4.96442890167236,2.9236147403717,168,6.28957176208496,191,23,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.575659790494607,"Rice early",0,0,1,0
"3366","PHB71_hybrid","UP262",5,69538.658148,2,3,31200,38338.658148,"Both late",2017-12-06,2017-07-20,"Hybrid",25.182,86.564,3.15544511604938,"Munger",2.4,131,149,123.259259259259,100.974243679249,36.3456790123457,72.5752376444602,2017-01-01,339,200,2428,4.84686660766602,2.94772911071777,157,7.01675462722778,190,33,"EMWV",0,"medium",0,"Hybrid","Both late_Hybrid_EMWV","Both late_Hybrid_EMWV",0.551328702178914,"Both late",0,1,0,0
"3367","PHB71_hybrid","UP262",6,62854.999985,4,2,32480,30374.999985,"Both late",2017-11-22,2017-07-19,"Hybrid",26.185,84.523,1.99999999925926,"Siwan",2.03,155,140,131.464798131465,85.3333333034667,61.3947280613947,61.3333333118667,2017-01-01,325,199,3463,7.39793920516968,4.83618068695068,173,7.16803216934204,191,18,"EMWV",0,"medium",0,"Hybrid","Both late_Hybrid_EMWV","Both late_Hybrid_EMWV",0.483255110846374,"Both late",0,1,0,0
"3368","PHB71_hybrid","UP262",5,71912.499967,3,2,34100,37812.499967,"Rice early",2017-11-28,2017-07-13,"Hybrid",26.176,84.963,3.39506172592593,"Muzaffarpur",2.2,140,143,161.876543048,166.765431932,62.46913574,74.962962888,2017-01-01,331,193,3778,4.9177188873291,2.54999589920044,166,9.60882663726807,190,24,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.525812619285268,"Rice early",0,0,1,0
"3369","PHB71_hybrid","UP262",5,53499.99997,3,2,26000,27499.99997,"Both late",2017-11-29,2017-07-15,"Hybrid",25.991,86.905,2.71604938024691,"Madhepura",2,135,148,94.518518424,94.518518424,49.975308592,49.975308592,2017-01-01,332,195,4450,2.96946144104004,1.17797386646271,169,8.569899559021,191,22,"EMWV",0,"medium",0,"Hybrid","Both late_Hybrid_EMWV","Both late_Hybrid_EMWV",0.514018691316272,"Both late",0,1,0,0
"3370","PHB71_hybrid","UP262",5,97900,3,2,49500,48400,"Rice early",2017-12-10,2017-07-13,"Hybrid",25.717,86.79,4.34567901234568,"Saharsa",3.3,121,157,99.4074074173482,99.4074074173482,62.469135808716,62.469135808716,2017-01-01,343,193,4472,2.64822149276733,2.26376175880432,165,6.41036701202393,189,24,"EMWV",0,"medium",0,"Hybrid","Rice early_Hybrid_EMWV","Rice early_Hybrid_EMWV",0.49438202247191,"Rice early",0,0,1,0
"3371","Pioneer27P31_hybrid","HD2733",7,85799.999989,5,2,49500,36299.999989,"Rice early",2017-11-21,2017-07-06,"Hybrid",26.074,85.591,3.25925925925926,"Muzaffarpur",3.3,149,143,111.901234538061,114.617283920053,62.4691357858107,37.4814814714864,2017-01-01,324,186,368,3.56705737113953,2.75442910194397,166,8.37791061401367,190,24,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.423076923002959,"Rice early",0,0,1,0
"3372","Pioneer27P31_hybrid","HD2733",5,83875.0000125,3,2,49500,34375.0000125,"Rice early",2017-11-28,2017-07-05,"Hybrid",26.065,85.584,2.71604938271605,"Muzaffarpur",3.3,137,142,154.271604972554,129.283950646014,74.9629629796214,74.9629629796214,2017-01-01,331,185,375,5.03869867324829,2.41441965103149,168,9.40995979309082,190,22,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.409836065661723,"Rice early",0,0,1,0
"3373","Pioneer27P31_hybrid","HD2733",7,77000.000039,5,2,41250,35750.000039,"Rice early",2017-11-23,2017-07-07,"Hybrid",26.075,85.589,2.71604938518519,"Muzaffarpur",2.75,142,147,129.283950772425,119.506172982914,74.9629630529185,49.9753087019457,2017-01-01,326,187,388,4.58721733093262,2.82768225669861,169,6.4263014793396,190,21,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.46428571455705,"Rice early",0,0,1,0
"3374","Pioneer27P31_hybrid","HD2733",6,74249.999964,4,2,41250,32999.999964,"Both late",2017-11-22,2017-07-15,"Hybrid",26.073,85.59,2.71604938024691,"Muzaffarpur",2.75,142,147,129.283950488,129.283950488,74.962962888,74.962962888,2017-01-01,325,195,390,3.67293977737427,1.20312821865082,166,9.07867527008057,189,23,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.444444444175084,"Both late",0,1,0,0
"3375","Pioneer27P31_hybrid","HD2733",6,59839.999912,4,2,30800,29039.999912,"Rice early",2017-11-22,2017-07-05,"Hybrid",26.082,85.578,2.6074074,"Muzaffarpur",2.2,141,148,129.283950203575,119.506172457086,74.9629627230815,49.9753084820543,2017-01-01,325,185,417,4.11710262298584,1.68701910972595,165,9.53442764282227,185,20,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.485294116890138,"Rice early",0,0,1,0
"3376","Pioneer27P31_hybrid","HD2733",4,56649.999978,2,2,38500,18149.999978,"Rice early",2017-11-22,2017-07-14,"Hybrid",25.846,85.648,1.62962962790123,"Samastipur",2.75,146,132,119.506172982914,169.481481312,49.9753087019457,49.975308592,2017-01-01,325,194,728,6.39943504333496,4.03115367889404,162,7.59310913085938,189,27,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.320388349250636,"Rice early",0,0,1,0
"3377","Pioneer27P31_hybrid","HD2733",4,100170.000011,2,2,57820,42350.000011,"Both late",2017-11-28,2017-07-16,"Hybrid",25.888,85.877,3.8024691382716,"Samastipur",4.13,129,142,104.296296268484,119.506172884321,74.9629629429728,49.975308660716,2017-01-01,331,196,776,7.29376125335693,3.83453464508057,164,8.48505783081055,188,24,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.422781271901262,"Both late",0,1,0,0
"3378","Pioneer27P31_hybrid","HD2733",4,102024.999958,2,2,61600,40424.999958,"Wheat early",2017-11-18,2017-07-18,"Hybrid",25.868,85.573,3.8024691308642,"Vaishali",4.4,147,135,149.3827159,137.432098628,62.46913574,0,2017-01-01,321,198,906,6.71762084960938,4.24333477020264,166,9.09951305389404,189,23,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.396226414845788,"Wheat early",0,0,0,1
"3379","Pioneer27P31_hybrid","HD2733",7,98999.999952,4,3,46200,52799.999952,"Rice early",2017-11-24,2017-07-08,"Hybrid",25.729,85.47,4.34567900740741,"Vaishali",3.3,154,139,179.25925908,164.049382552,74.962962888,99.950617184,2017-01-01,327,188,914,6.51919317245483,5.10432052612305,167,8.37214469909668,188,21,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.533333333107071,"Rice early",0,0,1,0
"3380","Pioneer27P31_hybrid","HD2733",5,92399.999952,3,2,46200,46199.999952,"Rice early",2017-11-23,2017-06-30,"Hybrid",26.074,85.446,3.8024691308642,"Muzaffarpur",3.3,149,152,154.271604784,125.481481356,74.962962888,34.765432064,2017-01-01,326,180,3742,2.05810403823853,1.98923671245575,165,8.54799270629883,187,22,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.49999999974026,"Rice early",0,0,1,0
"3381","Pioneer27P31_hybrid","HD2733",7,58299.999976,4,3,38500,19799.999976,"Wheat early",2017-11-18,2017-07-19,"Hybrid",25.845,85.618,1.62962962790123,"Samastipur",2.75,154,135,154.271604784,119.50617272,74.962962888,49.975308592,2017-01-01,321,199,3869,7.88815546035767,6.80321168899536,175,5.67790794372559,201,26,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.339622641237581,"Wheat early",0,0,0,1
"3382","Pioneer27P31_hybrid","HD2733",5,66000.00002,3,2,38500,27500.00002,"Wheat early",2017-11-20,2017-07-21,"Hybrid",25.756,85.685,2.71604938518519,"Samastipur",2.75,150,131,129.28395069116,49.9753086836214,74.9629630057989,0,2017-01-01,323,201,3889,8.48592185974121,5.19852018356323,174,6.64238023757935,195,21,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.416666666843434,"Wheat early",0,0,0,1
"3383","Pioneer27P31_hybrid","HD2967",6,0,3,3,0,0,"Both early",2017-11-19,2017-07-06,"Hybrid",26.384,83.725,3.45679012345679,"Deoria",3.75,143,157,151.604938271605,128.888888888889,68.1481481481482,68.1481481481482,2017-01-01,322,186,85,2.65915417671204,1.90333485603333,169,6.78121280670166,186,17,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",NA,"Both early",1,0,0,0
"3384","Pioneer27P31_hybrid","HD2967",6,91724.999956,4,2,46350,45374.999956,"Rice early",2017-11-23,2017-07-08,"Hybrid",26.064,85.583,4.0740740691358,"Muzaffarpur",3.09,140,140,179.25925908,100.49382706,74.962962888,34.765432064,2017-01-01,326,188,377,5.2638726234436,2.27585554122925,168,10.3491144180298,188,20,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.494685200084668,"Rice early",0,0,1,0
"3385","Pioneer27P31_hybrid","HD2967",6,72550,4,2,40050,32500,"Both early",2017-11-13,2017-06-30,"Hybrid",26.07,85.587,2.46913580246914,"Muzaffarpur",2.67,150,147,117.530864197531,108.641975308642,68.1481481481481,45.4320987654321,2017-01-01,316,180,389,3.96315622329712,2.30713248252869,167,8.16913986206055,187,20,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.447966919365955,"Both early",1,0,0,0
"3386","Pioneer27P31_hybrid","HD2967",7,102850.0000625,4,3,47850,55000.0000625,"Wheat early",2017-11-12,2017-07-20,"Hybrid",25.928,85.583,4.34567901728395,"Muzaffarpur",3.3,153,168,129.283950772425,124.938271754864,74.9629630529185,0,2017-01-01,315,200,437,4.47248125076294,1.56168723106384,165,9.56972026824951,190,25,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.534759358571488,"Wheat early",0,0,0,1
"3387","Pioneer27P31_hybrid","HD2967",6,92537.499961,4,2,47850,44687.499961,"Wheat early",2017-11-18,2017-07-20,"Hybrid",25.926,85.584,3.39506172592593,"Muzaffarpur",3.3,149,159,154.271604784,0,74.962962888,0,2017-01-01,321,200,438,4.58721733093262,2.82768225669861,169,6.4263014793396,190,21,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.482912332620112,"Wheat early",0,0,0,1
"3388","Pioneer27P31_hybrid","HD2967",4,112200.000036,2,2,46200,66000.000036,"Both early",2017-11-14,2017-07-07,"Hybrid",25.972,85.743,5.43209876790123,"Samastipur",3.3,160,149,191.753086368619,124.938271676332,74.9629629429728,0,2017-01-01,317,187,678,5.90986776351929,3.27177786827087,171,5.7373046875,191,20,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.588235294249764,"Both early",1,0,0,0
"3389","Pioneer27P31_hybrid","HD2967",6,73700.00003,4,2,46200,27500.00003,"Both late",2017-11-23,2017-07-25,"Hybrid",25.884,85.673,2.71604938518519,"Samastipur",3.3,147,134,154.271604784,154.271605123398,74.962962888,74.9629630529185,2017-01-01,326,205,685,6.06607437133789,3.54376840591431,161,7.39484357833862,187,26,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.373134328613378,"Both late",0,1,0,0
"3390","Pioneer27P31_hybrid","HD2967",6,73441.17646,3,3,38500,34941.17646,"Rice early",2017-11-24,2017-07-14,"Hybrid",25.68,85.995,2.87581699259259,"Samastipur",2.75,148,133,189.037037055941,79.3086419473174,99.9506172939457,74.9629629365054,2017-01-01,327,194,692,7.05936002731323,4.37163591384888,168,9.40663814544678,186,18,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.475770925034552,"Rice early",0,0,1,0
"3391","Pioneer27P31_hybrid","HD2967",5,113300,2,3,77000,36300,"Wheat early",2017-11-16,2017-07-17,"Hybrid",25.93,85.772,3.25925925925926,"Samastipur",5.5,157,148,104.296296296296,99.4074074074074,74.962962962963,62.4691358024691,2017-01-01,319,197,754,4.96407651901245,3.92938303947449,161,9.70658588409424,190,29,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.320388349514563,"Wheat early",0,0,0,1
"3392","Pioneer27P31_hybrid","HD2967",6,107799.999958,3,3,61600,46199.999958,"Both early",2017-11-17,2017-07-12,"Hybrid",25.841,85.596,4.34567900740741,"Vaishali",4.4,157,142,99.950617184,174.913580072,0,0,2017-01-01,320,192,918,6.35567474365234,5.52024936676025,167,7.83325290679932,189,22,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.428571428348794,"Both early",1,0,0,0
"3393","Pioneer27P31_hybrid","HD2967",6,114399.999988,4,2,61600,52799.999988,"Both early",2017-11-15,2017-07-09,"Hybrid",26.475,85.124,4.34567901234568,"EastChamparan",4.4,154,139,124.395061713468,109.51111109797,62.4691357949728,49.9753086359783,2017-01-01,318,189,1018,3.96361947059631,1.30547046661377,161,10.152063369751,187,26,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.46153846148198,"Both early",1,0,0,0
"3394","Pioneer27P31_hybrid","HD2967",3,84445,1,2,47320,37125,"Both early",2017-11-20,2017-07-08,"Hybrid",27.101,84.191,3.33333333333333,"WestChamparan",3.38,139,131,140.666666649083,119.333333318417,45.99999999425,30.6666666628333,2017-01-01,323,188,1161,3.47202205657959,1.36090183258057,158,9.18651390075684,185,27,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.439635265557463,"Both early",1,0,0,0
"3395","Pioneer27P31_hybrid","HD2967",5,69554.99999,3,2,36480,33074.99999,"Rice early",2017-12-02,2017-07-04,"Hybrid",26.778,84.381,3.26666666666667,"WestChamparan",3.04,137,153,109.9999999615,132.99999995345,45.9999999839,45.9999999839,2017-01-01,335,184,1163,2.40610122680664,1.50098097324371,159,11.418270111084,185,26,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.475522967360437,"Rice early",0,0,1,0
"3396","Pioneer27P31_hybrid","HD2967",4,60651.250033,2,2,26620,34031.250033,"Rice early",2017-11-28,2017-07-02,"Hybrid",27,84.1,3.05555555802469,"WestChamparan",2.42,141,137,131.333333464667,143.222222365444,61.3333333946667,46.000000046,2017-01-01,331,182,1167,2.36021709442139,1.61830615997314,159,11.1488723754883,185,26,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.56109725709666,"Rice early",0,0,1,0
"3397","Pioneer27P31_hybrid","HD2967",5,118650.000048,3,2,70050,48600.000048,"Rice early",2017-11-24,2017-07-02,"Hybrid",25.784,84.992,4.00000000493827,"Saran",4.67,126,149,116.000000116,144.820512965333,61.3333333946667,56.615384672,2017-01-01,327,182,1450,5.01831245422363,3.42595672607422,169,5.99905300140381,192,23,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.409608091262864,"Rice early",0,0,1,0
"3398","Pioneer27P31_hybrid","HD2967",15,123200,13,2,56000,67200,"Both late",2017-12-10,2017-07-21,"Hybrid",25.163,86.176,5.53086419753086,"Lakhisarai",4,130,164,155.654320987654,159.604938271605,72.6913580246914,36.3456790123457,2017-01-01,343,201,2309,7.58137607574463,5.73263454437256,164,7.41389989852905,191,27,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.545454545454545,"Both late",0,1,0,0
"3399","Pioneer27P31_hybrid","HD2967",5,73574.999985,3,2,43200,30374.999985,"Rice early",2017-11-21,2017-07-11,"Hybrid",26.186,84.525,1.99999999925926,"Siwan",2.7,148,146,85.4187520854187,73.3333333076667,61.3947280613947,30.6666666559333,2017-01-01,324,191,3462,4.34660720825195,4.76389837265015,175,7.72576856613159,191,16,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.412844036577542,"Rice early",0,0,1,0
"3400","Pioneer27P31_hybrid","HD2967",5,99650,3,2,69400,30250,"Rice early",2017-11-23,2017-06-22,"Hybrid",27.257,83.23,2.71604938271605,"Maharajganj",4,148,172,135.802469135802,145.925925925926,56.7901234567901,68.1481481481482,2017-01-01,326,172,3678,3.14758348464966,4.46685361862183,168,7.53187656402588,189,21,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.303562468640241,"Rice early",0,0,1,0
"3401","Pioneer27P31_hybrid","HD2967",3,115417.500005,1,2,52917.5,62500.000005,"Both early",2017-11-20,2017-06-22,"Hybrid",27.056,83.7,4.11522633827161,"Maharajganj",3.05,155,166,141.893004115226,120.82304526749,53.0041152263374,37.8600823045267,2017-01-01,323,172,3711,2.13183975219727,1.58543419837952,166,8.46986675262451,187,21,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.541512335670868,"Both early",1,0,0,0
"3402","Pioneer27P31_hybrid","HD2967",4,108350,2,2,66000,42350,"Both early",2017-11-20,2017-07-08,"Hybrid",26.133,85.626,3.80246913580247,"Muzaffarpur",4.4,145,168,154.271604953699,129.283950630212,74.9629629704593,74.9629629704593,2017-01-01,323,188,3735,2.62744355201721,1.00950026512146,166,7.97842741012573,185,19,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.390862944162437,"Both early",1,0,0,0
"3403","Pioneer27P31_hybrid","HD2967",5,111999.999948,3,2,61950,50049.999948,"Rice early",2017-11-24,2017-07-06,"Hybrid",26.072,85.441,3.8024691308642,"Muzaffarpur",4.13,140,151,191.753086228,119.50617272,74.962962888,49.975308592,2017-01-01,327,186,3739,2.25620007514954,0.939716756343842,NA,NA,184,NA,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.446874999743192,"Rice early",0,0,1,0
"3404","Pioneer27P31_hybrid","HD2967",7,89099.999988,5,2,49500,39599.999988,"Both late",2017-11-22,2017-07-22,"Hybrid",26.074,85.591,3.25925925925926,"Muzaffarpur",3.3,146,138,141.777777636,119.506172807638,74.962962888,49.9753086286486,2017-01-01,325,202,3744,3.9894483089447,0.930684447288513,167,7.04907035827637,190,23,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.444444444369622,"Both late",0,1,0,0
"3405","Pioneer27P31_hybrid","HD2967",4,67650.000036,2,2,41250,26400.000036,"Wheat early",2017-11-18,2017-07-30,"Hybrid",26.302,85.107,2.17283950888889,"Muzaffarpur",2.75,151,146,154.271605123398,129.283950772425,74.9629630529185,74.9629630529185,2017-01-01,321,210,3762,2.4883291721344,2.01438140869141,166,8.51280212402344,187,21,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.390243902763507,"Wheat early",0,0,0,1
"3406","Pioneer27P31_hybrid","HD2967",5,84150.000052,3,2,41250,42900.000052,"Wheat early",2017-11-18,2017-07-15,"Hybrid",26.073,85.442,3.25925926419753,"Muzaffarpur",2.75,152,138,154.271604953699,94.5185186319407,74.9629629704593,49.9753087019457,2017-01-01,321,195,3765,4.43411159515381,2.22907519340515,165,9.66875648498535,185,20,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.509803921871541,"Wheat early",0,0,0,1
"3407","Pioneer27P31_hybrid","HD2967",6,63250.000033,4,2,33000,30250.000033,"Rice early",2017-11-27,2017-07-14,"Hybrid",26.19,85.574,2.71604938518519,"Muzaffarpur",2.2,138,143,132.0000001584,69.5308642809679,49.9753087019457,49.9753087019457,2017-01-01,330,194,3769,4.45839548110962,3.70351457595825,163,9.23401546478271,185,22,"NMWV",1,"short",0,"Hybrid","Rice early_Hybrid_NMWV","Rice early_Hybrid_NMWV",0.478260869837429,"Rice early",0,0,1,0
"3408","Pioneer27P31_hybrid","HD2967",6,85050,4,2,55050,30000,"Both early",2017-11-14,2017-07-03,"Hybrid",26.077,85.58,2.46913580246914,"Muzaffarpur",3.67,150,144,114.567901234568,117.530864197531,63.2098765432099,68.1481481481481,2017-01-01,317,183,3770,4.42395305633545,2.5363175868988,165,7.73422145843506,191,26,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.352733686067019,"Both early",1,0,0,0
"3409","Pioneer27P31_hybrid","HD2967",8,77750,7,1,33750,44000,"Wheat early",2017-11-17,2017-07-15,"Hybrid",26.063,85.575,3.95061728395062,"Muzaffarpur",2.25,148,140,74.4197530864197,107.901234567901,62.4691358024691,0,2017-01-01,320,195,3774,4.9177188873291,2.54999589920044,166,9.60882663726807,190,24,"NMWV",1,"short",0,"Hybrid","Wheat early_Hybrid_NMWV","Wheat early_Hybrid_NMWV",0.565916398713826,"Wheat early",0,0,0,1
"3410","Pioneer27P31_hybrid","HD2967",6,66229.999967,3,3,35980,30249.999967,"Both late",2017-11-23,2017-07-26,"Hybrid",25.887,85.667,2.71604938024691,"Samastipur",2.57,154,126,175.094650159069,74.962962888,74.9629629429728,0,2017-01-01,326,206,3873,8.48592185974121,5.19852018356323,174,6.64238023757935,195,21,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.45674165758829,"Both late",0,1,0,0
"3411","Pioneer27P31_hybrid","HD2967",5,99000.000011,2,3,38500,60500.000011,"Both late",2017-11-25,2017-07-16,"Hybrid",25.943,85.919,5.4320987654321,"Samastipur",2.75,152,144,189.037037055941,62.4691358087161,99.9506172939457,0,2017-01-01,328,196,3884,7.88815546035767,6.80321168899536,175,5.67790794372559,201,26,"NMWV",1,"short",0,"Hybrid","Both late_Hybrid_NMWV","Both late_Hybrid_NMWV",0.611111111154321,"Both late",0,1,0,0
"3412","Pioneer27P31_hybrid","HD2967",5,95700.0000315,3,2,66825,28875.0000315,"Both early",2017-11-19,2017-07-13,"Hybrid",25.842,85.619,2.71604938518519,"Samastipur",4.95,146,142,124.395061877669,119.506172982914,62.4691358774321,49.9753087019457,2017-01-01,322,193,3886,5.99163722991943,3.47975492477417,174,6.56926965713501,195,21,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.301724138160874,"Both early",1,0,0,0
"3413","Pioneer27P31_hybrid","HD2967",4,131760.261195,2,2,65062.5,66697.761195,"Both early",2017-11-16,2017-06-29,"Hybrid",27.345,83.239,4.05380504938272,"Siddharthnagar",3.75,152,145,132.592592526296,106.504514464713,34.074074057037,33.9045513174866,2017-01-01,319,179,3928,5.66633176803589,3.41324758529663,158,8.22390270233154,186,28,"NMWV",1,"short",0,"Hybrid","Both early_Hybrid_NMWV","Both early_Hybrid_NMWV",0.506205441535137,"Both early",1,0,0,0
